long,lat,variety,seeding_rate,seed_spacing,speed
-91.8503022,40.37734185,DKC63-33RIB,37.6852,5.5483,4.58
-91.8503023,40.37736005,DKC63-33RIB,37.7212,5.543,4.58
-91.8503019,40.37737845,DKC63-33RIB,37.7082,5.5449,4.58
-91.8503015,40.37739685,DKC63-33RIB,37.7102,5.5446,4.58
-91.8503014,40.37741525,DKC63-33RIB,37.7142,5.544,4.58
-91.8503009,40.37743355,DKC63-33RIB,37.7012,5.546,4.57
-91.8503008,40.37745205,DKC63-33RIB,37.6992,5.5462,4.58
-91.8503002,40.37747035,DKC63-33RIB,37.7432,5.5398,4.58
-91.8503001,40.37748865,DKC63-33RIB,37.5462,5.5688,4.57
-91.8502996,40.37750335,DKC63-33RIB,37.7502,5.5388,4.57
-91.8502995,40.37752175,DKC63-33RIB,37.6412,5.5548,4.57
-91.8502992,40.37754005,DKC63-33RIB,37.5632,5.5663,4.57
-91.8502992,40.37755855,DKC63-33RIB,37.5102,5.5742,4.58
-91.8502986,40.37757695,DKC63-33RIB,37.4501,5.5831,4.59
-91.8502983,40.37759525,DKC63-33RIB,37.4481,5.5834,4.58
-91.850298,40.37761365,DKC63-33RIB,37.4691,5.5803,4.57
-91.8502978,40.37763565,DKC63-33RIB,37.4241,5.587,4.57
-91.8502977,40.37765045,DKC63-33RIB,37.4611,5.5815,4.58
-91.8502973,40.37767245,DKC63-33RIB,37.4521,5.5828,4.58
-91.8502968,40.37769075,DKC63-33RIB,37.4261,5.5867,4.57
-91.8502969,40.37770915,DKC63-33RIB,37.4551,5.5824,4.57
-91.850297,40.37772745,DKC63-33RIB,37.4531,5.5827,4.57
-91.8502967,40.37774575,DKC63-33RIB,37.4561,5.5822,4.56
-91.8502967,40.37776405,DKC63-33RIB,37.4421,5.5843,4.56
-91.8502963,40.37778235,DKC63-33RIB,37.3821,5.5933,4.56
-91.8502958,40.37780095,DKC63-33RIB,37.3811,5.5934,4.57
-91.850296,40.37782025,DKC63-33RIB,37.3211,5.6024,4.65
-91.8502953,40.37783935,DKC63-33RIB,37.1861,5.6228,4.72
-91.8502947,40.37785845,DKC63-33RIB,37.1641,5.6261,4.77
-91.8502941,40.37787765,DKC63-33RIB,37.1441,5.6291,4.76
-91.850294,40.37789675,DKC63-33RIB,37.0721,5.6401,4.76
-91.8502937,40.37791595,DKC63-33RIB,37.0951,5.6366,4.78
-91.8502933,40.37793505,DKC63-33RIB,37.0891,5.6375,4.77
-91.8502929,40.37795405,DKC63-33RIB,37.0771,5.6393,4.76
-91.850293,40.37797315,DKC63-33RIB,37.1021,5.6355,4.75
-91.8502928,40.37799235,DKC63-33RIB,37.0951,5.6366,4.75
-91.8502926,40.37801135,DKC63-33RIB,37.0701,5.6404,4.75
-91.8502923,40.37803025,DKC63-33RIB,37.1001,5.6358,4.75
-91.850292,40.37804945,DKC63-33RIB,37.0891,5.6375,4.74
-91.8502914,40.37806845,DKC63-33RIB,37.0971,5.6363,4.74
-91.8502912,40.37808745,DKC63-33RIB,37.0841,5.6382,4.74
-91.8502908,40.37810645,DKC63-33RIB,37.0531,5.6429,4.74
-91.8502906,40.37812555,DKC63-33RIB,37.0441,5.6443,4.74
-91.8502903,40.37814455,DKC63-33RIB,37.0201,5.648,4.74
-91.8502897,40.37816355,DKC63-33RIB,37.1381,5.63,4.74
-91.8502898,40.37818275,DKC63-33RIB,37.5662,5.5659,4.74
-91.850289,40.37820165,DKC63-33RIB,37.7892,5.533,4.74
-91.8502887,40.37822065,DKC63-33RIB,37.6162,5.5585,4.74
-91.8502887,40.37823975,DKC63-33RIB,37.8222,5.5282,4.73
-91.8502879,40.37825875,DKC63-33RIB,37.8902,5.5183,4.74
-91.8502874,40.37827775,DKC63-33RIB,37.8102,5.53,4.74
-91.8502871,40.37829685,DKC63-33RIB,37.7672,5.5363,4.74
-91.850287,40.37831595,DKC63-33RIB,38.1312,5.4834,4.75
-91.8502868,40.37833495,DKC63-33RIB,38.2992,5.4594,4.75
-91.8502865,40.37835405,DKC63-33RIB,38.3392,5.4537,4.75
-91.8502861,40.37837305,DKC63-33RIB,38.5082,5.4297,4.75
-91.850286,40.37839215,DKC63-33RIB,38.3272,5.4554,4.75
-91.8502858,40.37841125,DKC63-33RIB,38.2922,5.4604,4.75
-91.8502861,40.37843025,DKC63-33RIB,38.3682,5.4495,4.75
-91.8502857,40.37844935,DKC63-33RIB,38.3862,5.447,4.75
-91.8502851,40.37846845,DKC63-33RIB,38.3342,5.4544,4.75
-91.850285,40.37848745,DKC63-33RIB,38.3542,5.4515,4.74
-91.8502849,40.37850645,DKC63-33RIB,38.4142,5.443,4.74
-91.8502842,40.37852565,DKC63-33RIB,38.4252,5.4415,4.75
-91.8502839,40.37854465,DKC63-33RIB,38.3862,5.447,4.75
-91.8502838,40.37856365,DKC63-33RIB,38.6812,5.4054,4.74
-91.8502832,40.37858275,DKC63-33RIB,38.5052,5.4302,4.74
-91.8502833,40.37860175,DKC63-33RIB,37.6932,5.5471,4.74
-91.8502828,40.37862075,DKC63-33RIB,37.9682,5.507,4.74
-91.8502822,40.37863995,DKC63-33RIB,37.7462,5.5393,4.75
-91.8502821,40.37865905,DKC63-33RIB,37.7552,5.538,4.76
-91.8502819,40.37867805,DKC63-33RIB,37.8212,5.5284,4.76
-91.8502817,40.37869715,DKC63-33RIB,38.0172,5.4999,4.74
-91.8502816,40.37871625,DKC63-33RIB,37.6592,5.5521,4.75
-91.8502809,40.37873535,DKC63-33RIB,37.2121,5.6188,4.75
-91.8502805,40.37875445,DKC63-33RIB,37.3201,5.6026,4.76
-91.8502808,40.37877355,DKC63-33RIB,37.3541,5.5975,4.76
-91.8502803,40.37879255,DKC63-33RIB,37.2841,5.608,4.75
-91.8502801,40.37881155,DKC63-33RIB,37.3811,5.5934,4.74
-91.8502796,40.37883065,DKC63-33RIB,37.3601,5.5966,4.74
-91.8502794,40.37884975,DKC63-33RIB,37.2671,5.6105,4.76
-91.8502791,40.37886505,DKC63-33RIB,37.2721,5.6098,4.76
-91.8502786,40.37888805,DKC63-33RIB,37.2801,5.6086,4.76
-91.8502784,40.37890725,DKC63-33RIB,37.2921,5.6068,4.77
-91.8502781,40.37892635,DKC63-33RIB,37.2531,5.6126,4.77
-91.8502776,40.37894545,DKC63-33RIB,37.2311,5.616,4.78
-91.8502775,40.37896465,DKC63-33RIB,37.2461,5.6137,4.76
-91.8502772,40.37898385,DKC63-33RIB,37.2601,5.6116,4.77
-91.8502773,40.37900305,DKC63-33RIB,37.2171,5.6181,4.77
-91.8502767,40.37902205,DKC63-33RIB,37.2221,5.6173,4.77
-91.8502766,40.37904125,DKC63-33RIB,37.2341,5.6155,4.77
-91.8502763,40.37906045,DKC63-33RIB,37.2531,5.6126,4.77
-91.8502758,40.37907945,DKC63-33RIB,37.2441,5.614,4.76
-91.8502756,40.37909875,DKC63-33RIB,37.3271,5.6015,4.76
-91.8502752,40.37911785,DKC63-33RIB,37.0701,5.6404,4.78
-91.8502749,40.37913535,DKC63-33RIB,35.5911,5.8747,4.7
-91.8502744,40.37915085,DKC63-33RIB,36.8811,5.6693,3.87
-91.8502743,40.37916685,DKC63-33RIB,39.8952,5.241,4.03
-91.850274,40.37918295,DKC63-33RIB,38.2392,5.4679,3.94
-91.8502737,40.37919785,DKC63-33RIB,37.2371,5.6151,3.94
-91.8502737,40.37921175,DKC63-33RIB,37.2371,5.6151,3.75
-91.8501297,40.37919575,DKC63-33RIB,37.7562,5.5379,3.51
-91.8501309,40.37918165,DKC63-33RIB,37.7562,5.5379,3.54
-91.8501318,40.37916585,DKC63-33RIB,37.7562,5.5379,3.61
-91.8501318,40.37914715,DKC63-33RIB,30.7581,6.7978,4.42
-91.8501318,40.37912755,DKC63-33RIB,28.8221,7.2545,4.81
-91.8501316,40.37910845,DKC63-33RIB,29.2111,7.1579,4.76
-91.8501316,40.37908925,DKC63-33RIB,31.0241,6.7396,4.81
-91.850132,40.37907015,DKC63-33RIB,36.2261,5.7718,4.77
-91.850132,40.37905105,DKC63-33RIB,36.8621,5.6722,4.77
-91.8501321,40.37903585,DKC63-33RIB,37.8832,5.5193,4.76
-91.8501329,40.37901675,DKC63-33RIB,37.8622,5.5224,4.75
-91.8501329,40.37899755,DKC63-33RIB,37.6592,5.5521,4.76
-91.8501332,40.37897835,DKC63-33RIB,37.5482,5.5686,4.76
-91.8501339,40.37895935,DKC63-33RIB,37.4731,5.5797,4.76
-91.850134,40.37894015,DKC63-33RIB,37.4361,5.5852,4.77
-91.8501345,40.37892105,DKC63-33RIB,37.3211,5.6024,4.76
-91.8501345,40.37890195,DKC63-33RIB,37.3801,5.5936,4.76
-91.8501346,40.37888285,DKC63-33RIB,37.3861,5.5927,4.76
-91.8501347,40.37886365,DKC63-33RIB,37.4091,5.5892,4.77
-91.8501351,40.37884465,DKC63-33RIB,37.4561,5.5822,4.76
-91.8501354,40.37882555,DKC63-33RIB,37.4241,5.587,4.76
-91.8501356,40.37880635,DKC63-33RIB,37.4591,5.5818,4.76
-91.8501357,40.37878725,DKC63-33RIB,37.3971,5.591,4.76
-91.8501365,40.37876825,DKC63-33RIB,37.3511,5.5979,4.75
-91.850137,40.37874915,DKC63-33RIB,37.3681,5.5954,4.75
-91.8501373,40.37872995,DKC63-33RIB,37.3571,5.597,4.75
-91.8501373,40.37871105,DKC63-33RIB,37.3701,5.5951,4.75
-91.8501376,40.37869205,DKC63-33RIB,37.3721,5.5948,4.74
-91.8501378,40.37867295,DKC63-33RIB,37.3791,5.5937,4.74
-91.8501381,40.37865385,DKC63-33RIB,37.3551,5.5973,4.74
-91.8501387,40.37863485,DKC63-33RIB,37.3351,5.6003,4.74
-91.8501389,40.37861585,DKC63-33RIB,37.3651,5.5958,4.74
-91.8501394,40.37859675,DKC63-33RIB,37.3411,5.5994,4.75
-91.8501394,40.37857775,DKC63-33RIB,37.3301,5.6011,4.75
-91.8501398,40.37855865,DKC63-33RIB,37.3161,5.6032,4.75
-91.85014,40.37853965,DKC63-33RIB,37.3581,5.5969,4.74
-91.8501404,40.37852065,DKC63-33RIB,37.6892,5.5477,4.74
-91.8501405,40.37850165,DKC63-33RIB,37.5962,5.5614,4.73
-91.8501408,40.37848255,DKC63-33RIB,37.5822,5.5635,4.75
-91.8501413,40.37846335,DKC63-33RIB,37.7642,5.5367,4.75
-91.8501416,40.37844045,DKC63-33RIB,37.4881,5.5775,4.76
-91.8501416,40.37842145,DKC63-33RIB,37.6672,5.551,4.75
-91.850142,40.37840235,DKC63-33RIB,37.4181,5.5879,4.75
-91.8501423,40.37838315,DKC63-33RIB,37.4521,5.5828,4.76
-91.8501427,40.37836415,DKC63-33RIB,37.4181,5.5879,4.76
-91.8501429,40.37834515,DKC63-33RIB,37.5802,5.5638,4.75
-91.8501436,40.37832605,DKC63-33RIB,37.6022,5.5606,4.75
-91.8501438,40.37830705,DKC63-33RIB,37.6322,5.5561,4.75
-91.8501443,40.37828795,DKC63-33RIB,37.6802,5.549,4.74
-91.8501442,40.37826885,DKC63-33RIB,37.7192,5.5433,4.75
-91.8501446,40.37824975,DKC63-33RIB,38.1282,5.4838,4.75
-91.8501449,40.37823075,DKC63-33RIB,37.6222,5.5576,4.75
-91.8501452,40.37821155,DKC63-33RIB,37.3091,5.6042,4.76
-91.8501456,40.37819255,DKC63-33RIB,37.4161,5.5882,4.76
-91.8501462,40.37817355,DKC63-33RIB,37.5152,5.5735,4.75
-91.8501459,40.37815815,DKC63-33RIB,37.3151,5.6033,4.75
-91.8501466,40.37813905,DKC63-33RIB,37.3221,5.6023,4.75
-91.8501469,40.37812015,DKC63-33RIB,37.3681,5.5954,4.75
-91.8501472,40.37810115,DKC63-33RIB,37.4181,5.5879,4.74
-91.8501471,40.37808205,DKC63-33RIB,37.4481,5.5834,4.73
-91.8501474,40.37806305,DKC63-33RIB,37.4271,5.5866,4.74
-91.850148,40.37804405,DKC63-33RIB,37.4181,5.5879,4.74
-91.8501483,40.37802505,DKC63-33RIB,37.3891,5.5922,4.74
-91.8501483,40.37800595,DKC63-33RIB,37.3591,5.5967,4.74
-91.8501487,40.37798695,DKC63-33RIB,37.3121,5.6038,4.74
-91.8501493,40.37796795,DKC63-33RIB,37.3011,5.6054,4.74
-91.8501492,40.37794885,DKC63-33RIB,37.2951,5.6063,4.74
-91.8501497,40.37792975,DKC63-33RIB,37.2921,5.6068,4.74
-91.8501498,40.37791065,DKC63-33RIB,37.2821,5.6083,4.75
-91.85015,40.37789165,DKC63-33RIB,37.2771,5.609,4.75
-91.8501505,40.37787255,DKC63-33RIB,37.2921,5.6068,4.75
-91.850151,40.37785365,DKC63-33RIB,37.3001,5.6056,4.74
-91.8501512,40.37783465,DKC63-33RIB,37.3091,5.6042,4.73
-91.8501513,40.37781565,DKC63-33RIB,37.3141,5.6035,4.73
-91.8501515,40.37779655,DKC63-33RIB,37.2801,5.6086,4.73
-91.8501518,40.37777765,DKC63-33RIB,37.2621,5.6113,4.73
-91.8501523,40.37775865,DKC63-33RIB,37.2781,5.6089,4.73
-91.8501524,40.37773965,DKC63-33RIB,37.2621,5.6113,4.73
-91.8501529,40.37772065,DKC63-33RIB,37.2631,5.6111,4.72
-91.850153,40.37770165,DKC63-33RIB,37.2131,5.6187,4.73
-91.8501533,40.37768255,DKC63-33RIB,37.1791,5.6238,4.74
-91.8501535,40.37766355,DKC63-33RIB,37.1861,5.6228,4.75
-91.850154,40.37764455,DKC63-33RIB,37.1851,5.6229,4.75
-91.8501542,40.37762555,DKC63-33RIB,37.2161,5.6182,4.73
-91.8501549,40.37760635,DKC63-33RIB,37.2371,5.6151,4.74
-91.8501546,40.37758735,DKC63-33RIB,37.2501,5.6131,4.74
-91.850155,40.37756835,DKC63-33RIB,37.2371,5.6151,4.74
-91.850155,40.37754915,DKC63-33RIB,37.2371,5.6151,4.76
-91.8501557,40.37753005,DKC63-33RIB,37.2341,5.6155,4.76
-91.8501559,40.37751095,DKC63-33RIB,37.2451,5.6139,4.76
-91.8501561,40.37749175,DKC63-33RIB,37.2431,5.6142,4.76
-91.8501568,40.37747265,DKC63-33RIB,37.2401,5.6146,4.77
-91.8501569,40.37745345,DKC63-33RIB,37.2371,5.6151,4.77
-91.8501575,40.37743445,DKC63-33RIB,37.2211,5.6175,4.76
-91.8501577,40.37741525,DKC63-33RIB,37.2241,5.617,4.76
-91.850158,40.37739615,DKC63-33RIB,37.2481,5.6134,4.76
-91.8501582,40.37737695,DKC63-33RIB,37.2411,5.6145,4.77
-91.8501585,40.37735785,DKC63-33RIB,37.2521,5.6128,4.76
-91.850159,40.37733875,DKC63-33RIB,37.2921,5.6068,4.76
-91.850159,40.37731975,DKC63-33RIB,37.2561,5.6122,4.76
-91.8501593,40.37730065,DKC63-33RIB,37.3101,5.6041,4.75
-91.8501598,40.37728155,DKC63-33RIB,37.2871,5.6075,4.75
-91.8501602,40.37726255,DKC63-33RIB,37.3191,5.6027,4.74
-91.8501601,40.37724365,DKC63-33RIB,37.3211,5.6024,4.74
-91.8501604,40.37722465,DKC63-33RIB,37.3121,5.6038,4.72
-91.8501612,40.37720565,DKC63-33RIB,37.3351,5.6003,4.73
-91.8501612,40.37718665,DKC63-33RIB,37.3541,5.5975,4.73
-91.8501614,40.37716755,DKC63-33RIB,37.3551,5.5973,4.73
-91.8501618,40.37714845,DKC63-33RIB,37.3481,5.5984,4.74
-91.8501618,40.37712945,DKC63-33RIB,37.3581,5.5969,4.75
-91.8501624,40.37711045,DKC63-33RIB,37.3291,5.6012,4.75
-91.8501626,40.37709135,DKC63-33RIB,37.3191,5.6027,4.75
-91.8501631,40.37707215,DKC63-33RIB,37.3261,5.6017,4.75
-91.8501632,40.37705315,DKC63-33RIB,37.2991,5.6057,4.75
-91.8501632,40.37703425,DKC63-33RIB,37.3041,5.605,4.75
-91.8501637,40.37701515,DKC63-33RIB,37.3251,5.6018,4.74
-91.850164,40.37699605,DKC63-33RIB,37.3191,5.6027,4.74
-91.8501645,40.37697715,DKC63-33RIB,37.3491,5.5982,4.73
-91.850164,40.37695815,DKC63-33RIB,37.3291,5.6012,4.73
-91.8501647,40.37693915,DKC63-33RIB,37.2931,5.6066,4.72
-91.8501649,40.37692025,DKC63-33RIB,37.3061,5.6047,4.73
-91.850165,40.37690125,DKC63-33RIB,37.3121,5.6038,4.72
-91.8501652,40.37688225,DKC63-33RIB,37.3221,5.6023,4.73
-91.8501656,40.37686325,DKC63-33RIB,37.2511,5.6129,4.73
-91.8501659,40.37684425,DKC63-33RIB,37.2441,5.614,4.73
-91.850166,40.37682525,DKC63-33RIB,37.2351,5.6154,4.73
-91.8501666,40.37680615,DKC63-33RIB,37.2151,5.6184,4.74
-91.8501666,40.37678725,DKC63-33RIB,37.2041,5.62,4.73
-91.8501669,40.37676805,DKC63-33RIB,37.2431,5.6142,4.74
-91.850167,40.37674525,DKC63-33RIB,37.2331,5.6157,4.74
-91.8501676,40.37672625,DKC63-33RIB,37.2381,5.6149,4.74
-91.8501679,40.37670715,DKC63-33RIB,37.2121,5.6188,4.74
-91.8501684,40.37668805,DKC63-33RIB,37.2511,5.6129,4.74
-91.8501682,40.37666905,DKC63-33RIB,37.2271,5.6166,4.75
-91.8501686,40.37665015,DKC63-33RIB,37.2411,5.6145,4.74
-91.8501695,40.37663105,DKC63-33RIB,37.2521,5.6128,4.74
-91.8501697,40.37661195,DKC63-33RIB,37.1961,5.6212,4.74
-91.8501698,40.37659295,DKC63-33RIB,37.1881,5.6225,4.75
-91.8501701,40.37657395,DKC63-33RIB,37.1601,5.6267,4.74
-91.8501707,40.37655485,DKC63-33RIB,37.1821,5.6234,4.73
-91.8501708,40.37653585,DKC63-33RIB,37.2051,5.6199,4.74
-91.8501711,40.37651675,DKC63-33RIB,37.1841,5.6231,4.75
-91.8501711,40.37649765,DKC63-33RIB,37.1971,5.6211,4.76
-91.8501718,40.37647855,DKC63-33RIB,37.2111,5.619,4.75
-91.8501718,40.37645965,DKC63-33RIB,37.2471,5.6136,4.74
-91.8501721,40.37644055,DKC63-33RIB,37.2601,5.6116,4.74
-91.8501726,40.37642155,DKC63-33RIB,37.2461,5.6137,4.74
-91.8501727,40.37640245,DKC63-33RIB,37.2341,5.6155,4.74
-91.8501733,40.37638345,DKC63-33RIB,37.2611,5.6114,4.74
-91.8501735,40.37636445,DKC63-33RIB,37.2241,5.617,4.74
-91.8501737,40.37634535,DKC63-33RIB,37.2221,5.6173,4.75
-91.8501739,40.37632625,DKC63-33RIB,37.1731,5.6247,4.74
-91.8501744,40.37630725,DKC63-33RIB,37.2191,5.6178,4.74
-91.8501748,40.37628815,DKC63-33RIB,37.2001,5.6206,4.74
-91.8501751,40.37626915,DKC63-33RIB,37.2071,5.6196,4.75
-91.8501752,40.37625025,DKC63-33RIB,37.2061,5.6197,4.73
-91.8501755,40.37623105,DKC63-33RIB,37.1971,5.6211,4.74
-91.850176,40.37621195,DKC63-33RIB,37.2241,5.617,4.74
-91.8501762,40.37619295,DKC63-33RIB,37.2361,5.6152,4.75
-91.8501765,40.37617395,DKC63-33RIB,35.7611,5.8468,4.74
-91.8501764,40.37615835,DKC63-33RIB,34.6381,6.0364,4.53
-91.8501768,40.37614215,DKC63-33RIB,38.8042,5.3883,3.93
-91.8501771,40.37612655,DKC63-33RIB,38.4232,5.4417,3.94
-91.8501774,40.37611065,DKC63-33RIB,37.4631,5.5812,3.94
-91.8501775,40.37609665,DKC63-33RIB,37.0791,5.639,3.83
-91.8501773,40.37608245,DKC63-33RIB,37.0791,5.639,3.68
-91.8500312,40.37611375,DKC63-33RIB,37.0791,5.639,3.56
-91.8500316,40.37612845,DKC63-33RIB,37.0791,5.639,3.58
-91.8500316,40.37614535,DKC63-33RIB,37.0791,5.639,3.74
-91.8500312,40.37616445,DKC63-33RIB,30.3891,6.8804,4.66
-91.8500308,40.37618375,DKC63-33RIB,29.2361,7.1517,4.76
-91.8500304,40.37620265,DKC63-33RIB,31.4141,6.6559,4.74
-91.85003,40.37622165,DKC63-33RIB,32.9811,6.3397,4.75
-91.8500296,40.37624065,DKC63-33RIB,33.7531,6.1946,4.72
-91.8500296,40.37625975,DKC63-33RIB,34.4581,6.0679,4.74
-91.8500291,40.37627865,DKC63-33RIB,34.8211,6.0047,4.73
-91.8500289,40.37629755,DKC63-33RIB,35.1221,5.9532,4.73
-91.8500284,40.37631655,DKC63-33RIB,35.3611,5.913,4.72
-91.8500284,40.37633485,DKC63-33RIB,35.5671,5.8787,4.7
-91.850028,40.37634755,DKC63-33RIB,35.9261,5.82,3.11
-91.8500274,40.37635155,DKC63-33RIB,35.9261,5.82,0.45
-91.8500287,40.37637315,DKC63-33RIB,35.9261,5.82,3.24
-91.8500287,40.37638945,DKC63-33RIB,35.9261,5.82,3.91
-91.8500287,40.37640755,DKC63-33RIB,35.3721,5.9111,4.28
-91.8500274,40.37642705,DKC63-33RIB,35.0301,5.9688,4.67
-91.8500268,40.37644585,DKC63-33RIB,34.8251,6.004,4.65
-91.8500261,40.37646485,DKC63-33RIB,35.0361,5.9678,4.76
-91.8500254,40.37648385,DKC63-33RIB,35.0971,5.9574,4.72
-91.850025,40.37650275,DKC63-33RIB,35.2261,5.9356,4.72
-91.8500241,40.37652175,DKC63-33RIB,35.3681,5.9118,4.73
-91.8500248,40.37654065,DKC63-33RIB,35.4761,5.8938,4.72
-91.8500232,40.37655965,DKC63-33RIB,35.5961,5.8739,4.72
-91.8500225,40.37657865,DKC63-33RIB,35.6491,5.8652,4.73
-91.8500227,40.37659765,DKC63-33RIB,35.7371,5.8507,4.72
-91.8500233,40.37661655,DKC63-33RIB,36.3681,5.7492,4.73
-91.8500237,40.37663565,DKC63-33RIB,36.4651,5.7339,4.73
-91.8500238,40.37665455,DKC63-33RIB,36.4561,5.7354,4.73
-91.8500235,40.37667365,DKC63-33RIB,36.4851,5.7308,4.74
-91.8500234,40.37669245,DKC63-33RIB,36.4161,5.7417,4.72
-91.8500229,40.37671145,DKC63-33RIB,36.4631,5.7343,4.72
-91.8500225,40.37673045,DKC63-33RIB,36.4661,5.7338,4.72
-91.850022,40.37674935,DKC63-33RIB,36.4521,5.736,4.72
-91.8500218,40.37676835,DKC63-33RIB,36.4681,5.7335,4.72
-91.8500212,40.37678735,DKC63-33RIB,36.3301,5.7552,4.72
-91.8500212,40.37680615,DKC63-33RIB,36.7161,5.6947,4.72
-91.8500207,40.37682505,DKC63-33RIB,37.0211,5.6478,4.71
-91.8500204,40.37684415,DKC63-33RIB,37.2681,5.6104,4.72
-91.8500203,40.37686305,DKC63-33RIB,37.2231,5.6172,4.72
-91.8500196,40.37688195,DKC63-33RIB,37.3041,5.605,4.73
-91.8500194,40.37690095,DKC63-33RIB,37.3171,5.603,4.71
-91.8500194,40.37691975,DKC63-33RIB,37.2601,5.6116,4.71
-91.8500188,40.37693875,DKC63-33RIB,37.2661,5.6107,4.71
-91.8500187,40.37695775,DKC63-33RIB,37.2541,5.6125,4.72
-91.8500183,40.37697675,DKC63-33RIB,37.2651,5.6108,4.73
-91.8500179,40.37699575,DKC63-33RIB,37.2731,5.6096,4.73
-91.8500176,40.37701465,DKC63-33RIB,37.2791,5.6087,4.72
-91.8500173,40.37703365,DKC63-33RIB,37.2761,5.6092,4.72
-91.8500173,40.37705255,DKC63-33RIB,37.2791,5.6087,4.72
-91.8500168,40.37707145,DKC63-33RIB,37.2941,5.6065,4.71
-91.8500167,40.37709025,DKC63-33RIB,37.3301,5.6011,4.7
-91.8500164,40.37710925,DKC63-33RIB,37.2801,5.6086,4.7
-91.8500161,40.37712825,DKC63-33RIB,37.2751,5.6093,4.72
-91.8500158,40.37714725,DKC63-33RIB,37.2961,5.6062,4.72
-91.8500155,40.37716615,DKC63-33RIB,37.2661,5.6107,4.73
-91.8500152,40.37718515,DKC63-33RIB,37.3091,5.6042,4.72
-91.8500149,40.37720415,DKC63-33RIB,37.2831,5.6081,4.72
-91.8500145,40.37722305,DKC63-33RIB,37.2611,5.6114,4.73
-91.8500147,40.37724205,DKC63-33RIB,37.2851,5.6078,4.73
-91.8500141,40.37726105,DKC63-33RIB,37.3021,5.6053,4.73
-91.8500138,40.37727995,DKC63-33RIB,37.2961,5.6062,4.72
-91.8500133,40.37729905,DKC63-33RIB,37.2661,5.6107,4.73
-91.8500131,40.37731805,DKC63-33RIB,37.2941,5.6065,4.74
-91.8500131,40.37733705,DKC63-33RIB,37.2791,5.6087,4.74
-91.8500126,40.37735615,DKC63-33RIB,37.2701,5.6101,4.74
-91.8500123,40.37737525,DKC63-33RIB,37.2701,5.6101,4.74
-91.850012,40.37739445,DKC63-33RIB,37.2491,5.6133,4.76
-91.8500115,40.37741345,DKC63-33RIB,37.2451,5.6139,4.75
-91.8500116,40.37743235,DKC63-33RIB,37.2511,5.6129,4.74
-91.8500114,40.37745185,DKC63-33RIB,37.2321,5.6158,4.76
-91.8500113,40.37747085,DKC63-33RIB,37.1801,5.6237,4.77
-91.8500104,40.37749005,DKC63-33RIB,37.1951,5.6214,4.79
-91.8500105,40.37750925,DKC63-33RIB,37.2191,5.6178,4.77
-91.8500101,40.37752835,DKC63-33RIB,37.2301,5.6161,4.76
-91.8500098,40.37754755,DKC63-33RIB,37.2281,5.6164,4.77
-91.8500094,40.37756655,DKC63-33RIB,37.2411,5.6145,4.76
-91.8500089,40.37758565,DKC63-33RIB,37.2201,5.6176,4.77
-91.8500086,40.37760485,DKC63-33RIB,37.2291,5.6163,4.76
-91.8500086,40.37762405,DKC63-33RIB,37.1951,5.6214,4.77
-91.8500084,40.37764305,DKC63-33RIB,37.1591,5.6268,4.76
-91.8500082,40.37766215,DKC63-33RIB,37.2041,5.62,4.75
-91.8500077,40.37768115,DKC63-33RIB,37.1921,5.6219,4.75
-91.8500072,40.37770025,DKC63-33RIB,37.2121,5.6188,4.75
-91.850007,40.37771935,DKC63-33RIB,37.2011,5.6205,4.75
-91.8500069,40.37773845,DKC63-33RIB,37.2151,5.6184,4.75
-91.8500063,40.37775745,DKC63-33RIB,37.2251,5.6169,4.75
-91.8500062,40.37777645,DKC63-33RIB,37.2251,5.6169,4.74
-91.8500058,40.37779545,DKC63-33RIB,37.2581,5.6119,4.74
-91.8500052,40.37781475,DKC63-33RIB,37.2541,5.6125,4.76
-91.8500052,40.37783375,DKC63-33RIB,37.2621,5.6113,4.76
-91.850005,40.37785285,DKC63-33RIB,37.2801,5.6086,4.76
-91.8500045,40.37787195,DKC63-33RIB,37.3181,5.6029,4.75
-91.8500041,40.37789095,DKC63-33RIB,37.3051,5.6048,4.75
-91.8500037,40.37790995,DKC63-33RIB,37.3121,5.6038,4.74
-91.8500038,40.37792905,DKC63-33RIB,37.3251,5.6018,4.74
-91.8500036,40.37794815,DKC63-33RIB,37.3361,5.6002,4.75
-91.8500032,40.37796725,DKC63-33RIB,37.3081,5.6044,4.75
-91.8500027,40.37798625,DKC63-33RIB,37.3611,5.5964,4.75
-91.8500023,40.37800525,DKC63-33RIB,37.3401,5.5996,4.74
-91.8500022,40.37802435,DKC63-33RIB,37.3401,5.5996,4.75
-91.8500021,40.37804325,DKC63-33RIB,37.3431,5.5991,4.73
-91.8500019,40.37806235,DKC63-33RIB,37.2981,5.6059,4.73
-91.8500014,40.37808135,DKC63-33RIB,37.3151,5.6033,4.73
-91.8500013,40.37810035,DKC63-33RIB,37.3341,5.6005,4.74
-91.8500013,40.37811945,DKC63-33RIB,37.3331,5.6006,4.75
-91.8500011,40.37813855,DKC63-33RIB,37.3071,5.6045,4.74
-91.8500004,40.37815755,DKC63-33RIB,37.3141,5.6035,4.74
-91.85,40.37817665,DKC63-33RIB,37.2901,5.6071,4.75
-91.8500002,40.37819575,DKC63-33RIB,37.2851,5.6078,4.75
-91.8500006,40.37821485,DKC63-33RIB,37.2871,5.6075,4.76
